10,0.000000,0.000000
10,1.000000,0.000000
10,2.000000,0.000001
10,3.000000,0.000001
10,4.000000,0.000002
10,5.000000,0.000003
10,6.000000,0.000003
10,7.000000,0.000004
10,8.000000,0.000005
10,9.000000,0.000006
