1,0.000000,0.000000,0.000000,0.000000
2,0.003000,0.003000,0.003000,0.003000
3,0.006000,0.006000,0.006000,0.006000
4,0.009000,0.009000,0.009000,0.009000
5,0.012000,0.012000,0.012000,0.012000
6,0.024000,0.024000,0.024000,0.024000
