100,1.000000,0.214299
100,1.090000,0.460884
100,1.180000,0.746305
100,1.270000,1.078372
100,1.360000,1.466412
100,1.450000,1.921568
100,1.540000,2.457166
100,1.630000,3.089144
100,1.720000,3.836572
100,1.810000,4.722270
100,1.900000,5.773550
100,1.990000,7.023104
100,2.080000,8.510064
100,2.170000,10.281277
100,2.260000,12.392823
100,2.350000,14.911839
100,2.440000,17.918700
100,2.530000,21.509629
100,2.620000,25.799826
100,2.710000,30.927206
100,2.800000,37.056883
100,2.890000,44.386535
100,2.980000,53.152820
100,3.070000,63.639074
100,3.160000,76.184507
100,3.250000,91.195228
100,3.340000,109.157436
100,3.430000,130.653219
100,3.520000,156.379459
100,3.610000,187.170480
100,3.700000,224.025143
100,3.790000,268.139306
100,3.880000,320.944670
100,3.970000,384.155289
100,4.060000,459.823262
100,4.150000,550.405397
100,4.240000,658.843024
100,4.330000,788.657558
100,4.420000,944.064896
100,4.510000,1130.112383
100,4.600000,1352.842789
100,4.690000,1619.490623
100,4.780000,1938.717164
100,4.870000,2320.891846
100,4.960000,2778.429136
100,5.050000,3326.191849
100,5.140000,3981.974005
100,5.230000,4767.078913
100,5.320000,5707.011266
100,5.410000,6832.305724
100,5.500000,8179.518913
100,5.590000,9792.417060
100,5.680000,11723.397852
100,5.770000,14035.192708
100,5.860000,16802.904775
100,5.950000,20116.448843
100,6.040000,24083.472460
100,6.130000,28832.853139
100,6.220000,34518.885278
100,6.310000,41326.292806
100,6.400000,49476.230423
100,6.490000,59233.468371
100,6.580000,70914.994183
100,6.670000,84900.310839
100,6.760000,101643.765893
100,6.850000,121689.312127
100,6.940000,145688.179258
100,7.030000,174420.030807
100,7.120000,208818.293481
100,7.210000,250000.481941
100,7.300000,299304.504142
100,7.390000,358332.126719
100,7.480000,429001.012496
100,7.570000,513607.020706
100,7.660000,614898.793885
100,7.750000,736167.054601
100,7.840000,881351.513052
100,7.930000,1055168.858689
100,8.020000,1263265.994024
100,8.110000,1512403.488787
100,8.200000,1810675.214447
100,8.290000,2167771.294461
100,8.380000,2595292.912882
100,8.470000,3107129.208691
100,8.560000,3719908.500234
100,8.650000,4453538.498957
100,8.740000,5331853.062659
100,8.830000,6383386.499732
100,8.920000,7642300.579624
100,9.010000,9149494.365875
100,9.100000,10953932.927488
100,9.190000,13114238.095264
100,9.280000,15700592.942891
100,9.370000,18797021.864791
100,9.460000,22504120.324887
100,9.550000,26942322.959241
100,9.640000,32255816.205268
100,9.730000,38617222.569367
100,9.820000,46233208.713465
100,9.910000,55351199.553600
